"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0.0125132469419995,0.0100998571498663,0.00509600642064124,0.00483316296211783,0.00484323643602985,0.00875685325148145,0.00626487095545418,0.004211140386881,0.00918589712801419,0.00709375368798778,0.00905176306979019,0.00693798323912376,0.00589175097892418,0.00421366632212128,0.00573981785044007,0.00443108013545148,0.00560804962987679,0.00633878513143171,0.00652235524565126,0.00422173016353891,0.00991571778096406,0.00819630049325895,0.00383024692096824,0.00675471353436925,0.00374018650542502,0.0105703235326323,0.00526517551062553,0.00664440552605356,0.00518745911894038,0.0104101608322496,0.00688464138055061,0.00531555983158956,0.0054859139105159,0.00577127150521546,0.00652572249501011,0.00582562473627052,0.00436667861290626,0.00335848705074915,0.00903272418555139,0.00528142390620887,0.00488883516238199,0.00608212299095625,0.00612129596344357,0.00671267591847194,0.00575876653366175,0.00544082771875445,0.00548093192164731,0.00492266941087237,0.00453233004830918,0.00390154550758031,0.00519395042199764,0.00844872236143172,0.0046435701310163,0.00973385789018817,0.00874368332548721,0.00425028538529516,0.00583726440368537,0.00457066905679851,0.00717456015513073,0.00633518213905363,0.00855214233047345,0.00789370916457139,0.0033668132414215,0.0076084194999844,0.0116161181542505,0.0133290404322349,0.00624037932290904,0.00631232198244425,0.0096445972949517,0.00839493398438371,0.0112994847003311,0.0053407837894958,0.00869844453991711,0.00635178608371461,0.00375494193936851,0.0064276136133701,0.00589494316262751,0.00520475282598302,0.00899805724426201,0.00520985966485043,0.0111163437739041,0.00702924198995717,0.00395815275838401,0.0041676494680714,0.00949698579691216,0.00660925263612031,0.00486400604462189,0.0126467195939371,0.00576661013104353,0.00935268192512793,0.00322686356495571,0.0083782020217223,0.00630645529559058,0.00514441582254248,0.00343224695114435,0.00520810708193702,0.00840928725018613,0.0086702651287189,0.00688385563723515,0.00917865971071549
0.016789463427225,0.0129401623984752,0.00602536902112741,0.00743309037585661,0.00908856240464678,0.0122236891738737,0.0117769838262319,0.00636140439266405,0.0167331473498677,0.00979664470175424,0.0113026150716671,0.00974545394938548,0.00816806043658946,0.00694315778906667,0.00882334664471856,0.00676254674473448,0.00720008367851457,0.00873780430875649,0.00813262426084558,0.00582187200676445,0.0138904360065074,0.0114402800901493,0.006220697301458,0.010656455098807,0.00732456094928386,0.018349240283858,0.00722794593117372,0.00825091283815332,0.00788023495886476,0.0155447110023549,0.0105967817960436,0.00877909232334178,0.00594744218996421,0.00860052853455732,0.0107980597571453,0.0083193225314281,0.00583522326464435,0.00472646423262723,0.0106257916354275,0.00809620439385673,0.00718513965988288,0.00651348395821896,0.0108338301408888,0.0094653284667627,0.00861460649594308,0.00973449774444095,0.00874538638773346,0.00623447338341769,0.00890226840478947,0.00597564997146745,0.0104846212106374,0.0101317588812297,0.00659696223592068,0.0153930757129604,0.0143232278241832,0.00830037693926367,0.00703344717090521,0.00561790367880799,0.0117367048612919,0.0142162716204355,0.0114054956831896,0.0116092832326112,0.00515796877032491,0.0114371103107433,0.0194316343398032,0.0219863961719464,0.00829063645112344,0.0104162879650497,0.0171011677805113,0.0139466654656767,0.0190888648075995,0.00630845672626157,0.0100398351534902,0.00644303878277675,0.00555316082008378,0.00942277298984613,0.00751502945285413,0.00722712173874448,0.00974310585554422,0.0074521929697373,0.0190720930098083,0.0103560595421037,0.00695621567926687,0.00669343532622892,0.0122116798649092,0.00912388200952141,0.00904662826934552,0.0117562735146852,0.0081427804419741,0.0129476395762728,0.00573955335886014,0.0136326779539004,0.00901653084598598,0.00693854382570157,0.00412149705840342,0.00703438535695075,0.0127347199659229,0.0125323637935121,0.00944720178292484,0.0138592941431809
0.035611800614948,0.0208106838380346,0.00742677422516589,0.00884395796913597,0.0109685286305587,0.0200772415759895,0.0204386470495248,0.00710853891857506,0.0232810540281041,0.0146179596048717,0.0184416233189476,0.0174741066095334,0.00965289420271,0.010104889716923,0.011757311947212,0.00914169984929629,0.0106527155571593,0.0149217920420358,0.013599081709593,0.00715844336701546,0.0235700822374304,0.015364228591251,0.00857159721123962,0.0141652411480445,0.0101742039144654,0.0332106389480699,0.0129820971941982,0.0136399036770826,0.0148949587706762,0.039157616917217,0.0166655779534743,0.0120579068858002,0.00950558663436496,0.0109772227401811,0.0128621188458035,0.0122853841232779,0.0101157340212763,0.00815492637055436,0.0128400681029813,0.0109840660173742,0.0111691282334539,0.00910130261456986,0.0128712165857144,0.014208539156974,0.0148993351385842,0.010629979506334,0.0097292057267941,0.00936842093743049,0.0111087839382923,0.00948966379648762,0.012589735422403,0.0137196349121787,0.00893241242806014,0.0189959554673786,0.0220972167979059,0.0105244181703397,0.0104144728511951,0.00904397426930888,0.0184996688530768,0.0189269321075573,0.0232153424391149,0.0192911485958086,0.00609486464494798,0.0149776177299519,0.0375732484852507,0.0291485346007533,0.00935962140716762,0.0174786344169795,0.0197143090175994,0.0170939286824977,0.0291698732093281,0.00899640816883908,0.0174514823886428,0.0104369205346178,0.00923242284252104,0.01214928332439,0.0128369753907271,0.00961258615675765,0.0129141473249281,0.011004868699401,0.027978560108058,0.0175240127372605,0.0106477408983457,0.00818464787802815,0.0240326378425002,0.0161839376448197,0.0132150769213672,0.0230440526347374,0.010140229533231,0.0175268321662483,0.00684164343565548,0.0172614131860509,0.0136763904318752,0.0109933797111235,0.00697759715613824,0.0118706261838204,0.0212874751168878,0.0253468496110441,0.0147134074531754,0.0178293716499444
0.0484551476011619,0.0303065639884227,0.0122293625458667,0.0140576422888126,0.0218386653825291,0.0213295272226028,0.0239896730552317,0.0137872008523384,0.0353256285710794,0.0217165516627005,0.0252399059466572,0.0229170988269354,0.0147225070025484,0.013544231793581,0.0149982044103074,0.0132576585777976,0.0142188753426469,0.0184880635414457,0.0197931569659784,0.0105497385383983,0.0354327348274222,0.0173711224459195,0.013648992061212,0.018229044936078,0.0108847059597831,0.02995101357816,0.0159571763874293,0.0223880845222333,0.017225057612096,0.0421486286851276,0.0244761795693596,0.0136510585058018,0.0125891798642938,0.0175082483905525,0.0228051254369527,0.0179479799183107,0.0134934180511341,0.00846888938457748,0.0290147670339987,0.014669743858666,0.0140528038037109,0.0153904470327886,0.0210740814866721,0.0226500625528626,0.0241934824497264,0.0187799267795394,0.0164458400657444,0.0137909060348073,0.0146753595043819,0.0126259574359441,0.0199591584546532,0.0238802003473132,0.0131089086266604,0.0316415889720071,0.0368688404962332,0.0127019754958112,0.013924692844555,0.0150003476799957,0.0285254216414211,0.0219858340995702,0.0310438147922546,0.0290874473848481,0.00812537804409089,0.0228291794482514,0.052409826561187,0.0501746479724928,0.0207205233903476,0.0232428965447195,0.0335299665877055,0.0222117355610754,0.0421586437190181,0.0127264815041358,0.025492853605327,0.0184372077224004,0.0102745318786657,0.0196967374232043,0.015578851485867,0.0170638523889761,0.02564774722737,0.0174980352193685,0.0480589803656538,0.0234337775211668,0.00920841069225991,0.0139694387556187,0.0326277954984673,0.0185801743848607,0.0211241710885942,0.0321022752979924,0.0163730597969945,0.025818406414205,0.0098475111421525,0.0288257612713581,0.0186053962867595,0.0168312568216086,0.00762823523012125,0.0143569753991451,0.0314406542325819,0.0333549194068706,0.0245416923542637,0.0361209517958627
0.082099247472292,0.0392378753992436,0.018860693636773,0.0173492569772727,0.0246004243062609,0.042651330719039,0.0337534689685221,0.0162261065110948,0.0454620447210848,0.0281315848755749,0.0402853423505712,0.0383578476317003,0.0202905723299946,0.0203453352283732,0.0229408216641182,0.0157067578342135,0.0248380887052657,0.0281477346314893,0.0301799953111785,0.0143807918092446,0.0544345954938822,0.0311507510860796,0.0181068834084049,0.0298424769534786,0.0158452050140487,0.0470416205814741,0.0224313670745625,0.0217986218291265,0.024122298500893,0.0630863096217081,0.0262917327329132,0.0209425736418895,0.0187773061821487,0.0252033234734361,0.0251567111651803,0.0190120471269746,0.0198024597623566,0.0143449533450183,0.0393120281442932,0.0266904976465318,0.0228395296896861,0.022374008892677,0.0322035923940048,0.033578513256913,0.0276807165291704,0.0238767372499765,0.0245884704636097,0.0260302516168394,0.0271795509154566,0.0147453801383661,0.0285184813241204,0.0283011757961165,0.018385085665052,0.0485033888355272,0.0531966109262835,0.0200746176767737,0.019460228059618,0.0182303588052876,0.0368160011120727,0.0375954903421233,0.0434946893003151,0.0365478110893272,0.0131286928392073,0.0329273390913265,0.0634118355303376,0.0743307516467511,0.0227980022211418,0.0291990317821661,0.0437995045989675,0.034967327325247,0.064367691859689,0.0178443881321733,0.0346685500883073,0.0222095158485757,0.0192298087436441,0.0265139636647095,0.0238797786005373,0.0206185801040337,0.0277160938396957,0.030070487097856,0.0673939302952545,0.031734398466552,0.0211889549919796,0.0185632791019444,0.0518405789120664,0.0282809002385025,0.0259158231809469,0.0451857696724393,0.0226879660246917,0.0431562760704146,0.0162533628602272,0.0350488862891778,0.028326228093278,0.0200226197754335,0.0146840717170131,0.0197018666273146,0.0385087897390091,0.0453562310410991,0.0356324947205399,0.0512159421929053
0.105466093541374,0.0475851693288652,0.0245106607016716,0.022386356909273,0.0420814723268121,0.0497014356711506,0.0391316677635989,0.0210752971675344,0.068859489087425,0.0345352932290576,0.0507338905225766,0.0386487916388607,0.0314819309397691,0.0251628177397896,0.0362719103848601,0.0226543037500958,0.0298337304425324,0.039895190777254,0.0386964326979854,0.0195374312657176,0.0564566963870636,0.0403597656859811,0.0196499886993506,0.0348859369710419,0.0210257185668491,0.0823778485850625,0.0326447945196387,0.0375172120207304,0.0289067209984603,0.0929015443766979,0.0354408111553947,0.03010010425056,0.0213658234067974,0.030109574466683,0.0370225073313749,0.032298488863194,0.021968165489266,0.0208662300777553,0.0422090662993184,0.028583876060453,0.030407924786669,0.0329392459711958,0.0431595013939085,0.0431020717412907,0.0444615986546218,0.0303701508123775,0.0324415316151392,0.0268834791164261,0.0338811504658797,0.020302892528049,0.0331596001180571,0.0490050715597638,0.0253531445703461,0.0620481395876925,0.0703388439637437,0.0217399606954704,0.030942344052279,0.0240146193685852,0.0492812561724116,0.0463796015751114,0.0625233200203039,0.0528499790057249,0.0155931375995035,0.0418710648202978,0.131723848019904,0.117054899559537,0.0287994861424379,0.0467884114736915,0.0663611709495379,0.0560371681985302,0.092884629345597,0.0240761716251391,0.0415133378176872,0.0327554810920526,0.0226498749694087,0.0362957500892088,0.0325009829733162,0.0286120554508011,0.0363845814968594,0.0345544095166503,0.0846385502609254,0.0516316532776471,0.0254433070094193,0.0293571648777193,0.0761696504117899,0.0452171157956343,0.03095271975554,0.066938355047017,0.0246544159669388,0.0514024554609241,0.0195503776046923,0.0498658924850646,0.0464616492979449,0.030719479892351,0.0157743951784681,0.0285590857919836,0.0632044631891985,0.0615358169395495,0.0476408042504855,0.0628046725192705
0.166828451598915,0.0721319672706257,0.0303213328129035,0.0378463156170358,0.0475808331281143,0.0622619860888737,0.0608083325227962,0.0296165370379598,0.0982035000376806,0.059304477785458,0.0650139081270698,0.0595117319070631,0.0334669993657166,0.0296318688654457,0.039399998124127,0.0299050219484884,0.03860171839593,0.0592056648455304,0.046113292788456,0.021507127226567,0.0870392116899742,0.0531690919970004,0.02646896845558,0.0485610191965849,0.0269836614555577,0.107238483859428,0.0339181099591547,0.040820621070194,0.0441611170359777,0.110454308476336,0.0522986729709222,0.0353539453230276,0.0289889237296967,0.0352473294774533,0.0451227262172722,0.0372080539635319,0.0280740621876477,0.020570189861346,0.0590967395698916,0.033623731635564,0.0390122778068193,0.0382177421622379,0.0467447096702311,0.0497841275179647,0.048141425123614,0.0484473895715838,0.0386719811732604,0.0367486265562,0.0347438612266956,0.0249301164624873,0.0501561762519081,0.0585285121126167,0.030346785826761,0.0855493247060887,0.0914708144194318,0.0319023212128269,0.0333350570807299,0.0362995860769265,0.0602653829491483,0.0581468268670164,0.0957400155424795,0.080451490750563,0.0193584438012446,0.0645496390539262,0.105397094467825,0.166375694951042,0.0449358468130653,0.0518184931910134,0.0751201853928104,0.0639517633678246,0.147254159430067,0.0343842092511309,0.0594391597471149,0.0413533990119604,0.0238455909217214,0.0535125186046305,0.0416053054991373,0.0389792669761742,0.0631187795940593,0.0422147574959404,0.123542658048706,0.0541582090825256,0.0287039007759962,0.035665470837843,0.0873352891183214,0.0541229939241411,0.0386990627062823,0.0846944568955714,0.0350630506053731,0.0787879282806826,0.0225932119935397,0.0603268981336874,0.0460351997061256,0.0302510245942798,0.0188896351564551,0.0368126222572969,0.086462899930869,0.0951145581934553,0.0584832267414773,0.0742065353803205
0.16468959066161,0.0937183527275194,0.0380208319881038,0.0415438879978187,0.0535500419093096,0.0928978589705043,0.088013922859454,0.026661591293738,0.112233833685305,0.0619973136202936,0.0752283732770442,0.0795558502449825,0.041880800288784,0.0405032552468626,0.0495561482961332,0.0379761008179846,0.0436270006697753,0.065663584428973,0.0524170777160931,0.0300380672013375,0.0977470226465338,0.081095784505742,0.031921216220242,0.0597624920182149,0.0349848547464999,0.123306392964608,0.0461334999354119,0.0552662896041738,0.0515457896057924,0.13424126604338,0.0730669525684231,0.0498128819835908,0.0371564595363902,0.0478391548648778,0.0625602262726745,0.0383911598238784,0.0404196123739625,0.024543742190158,0.0867489185078122,0.043586039252687,0.0397213279460295,0.0478590854851563,0.0691715670656652,0.0665844595391757,0.0758860053028127,0.0631900959673339,0.0489047792448647,0.0362334265082756,0.0459034333848254,0.0308140646011501,0.0660809206474841,0.0890802297620962,0.0372620320745963,0.099365729876183,0.120211361521491,0.037151084158154,0.0435693687642883,0.037377430303562,0.06123837885011,0.0706902597704314,0.0890967257637456,0.091941762946163,0.0223916686340069,0.0813784153537509,0.150847001522163,0.196290033737497,0.0641142988155915,0.0771153400375724,0.104187650110808,0.0906289522178824,0.158559588188785,0.0374414741403757,0.0782908515294071,0.0550194743103122,0.0391570485787529,0.0524539524240668,0.0575452904285286,0.0467527313803752,0.0629385194903847,0.0643575074352349,0.15153302722076,0.0636559059540456,0.038881060728277,0.0384374269855947,0.113570451425086,0.073885010563612,0.0441602714219664,0.0983877427155767,0.0443462642840924,0.094784894876469,0.031234471775571,0.0756451589560994,0.0550769995765211,0.032401741812446,0.02109858006838,0.038608993897241,0.11469907056524,0.0888110799357433,0.069895493477987,0.111643498902447
0.197244476453397,0.11930915917059,0.0407138556379337,0.0444560278763135,0.0575038394989186,0.103415507236092,0.0843482573314546,0.0307377206243356,0.122135366693825,0.0751404984526832,0.103564302015124,0.0730283525744896,0.0469304648163421,0.0454577952801744,0.0592778172701484,0.042507332616105,0.0538083919209187,0.064065906107251,0.0610783388319765,0.0268052232507144,0.125804593165889,0.0754582294185361,0.0394213329307539,0.0549414810474126,0.0404124660126289,0.133032690639547,0.0492247384651134,0.0568705150419499,0.0557546133987431,0.184755392333837,0.0734687574459277,0.0479191396556078,0.0375165332380168,0.038024413338363,0.0742424077354671,0.0493951451112365,0.0398814806169575,0.0309313962646561,0.0904697539608131,0.0515352014103389,0.049696866516288,0.0466378286562829,0.0620047292459446,0.0706037055326441,0.0778542056514574,0.0577449248135463,0.0549614114477334,0.0411254078678951,0.048645563905548,0.0341874291902639,0.0691075123427918,0.0918353199041227,0.0400036585502644,0.0964402038990347,0.125544735412001,0.0397273407239471,0.0461388687817655,0.0357757633013102,0.108540044943995,0.0851050097560963,0.12633812179741,0.100582536595939,0.0245583870861211,0.0816283997511848,0.205435665509917,0.213335940825416,0.0628537353084064,0.0719032478632822,0.122217422329643,0.0993034166559144,0.165793226809659,0.046048700797296,0.093603417843222,0.0500731504434947,0.0389100065299293,0.0644868794768383,0.061298768822926,0.0539395264981566,0.0727739249253859,0.0583790491768391,0.177545356598952,0.0895460891468174,0.0348186004346581,0.044303271310512,0.116168646835932,0.0830350290710579,0.0477016825652414,0.127230751508129,0.0554918428329372,0.080576032248717,0.0357058460419677,0.0979987382168605,0.0717168495735807,0.037853924031048,0.022316139709996,0.0401340107685431,0.125568883929,0.119891238547381,0.0729172011123067,0.127335272827848
0.211702815760162,0.138392179211613,0.0434054564696465,0.0503382254208744,0.055071249078267,0.095013050094856,0.0796270198660624,0.0332156919452201,0.135152447000917,0.0854555557147428,0.0920352601933945,0.0800682563659029,0.061002754486988,0.0369983164436641,0.0725001555786385,0.0398033344912925,0.0519333503486134,0.063706867228266,0.0589418438317937,0.0337238207948113,0.120536806543989,0.0935201774611753,0.0352298023022048,0.0789056985582644,0.0339080767502415,0.138414634959026,0.0547345071736988,0.0568454452379771,0.0606818621734008,0.215560236170706,0.0849877884586367,0.0531282792881548,0.0358235463506251,0.0640176011375897,0.0858607538076217,0.062653140516607,0.0349115028245021,0.030172038321689,0.0953914848444539,0.0561444900304202,0.0606868943804738,0.0567053589372165,0.073018751918556,0.0865906259913547,0.0850330634695426,0.0565857354024539,0.0685796150763971,0.0383765942501537,0.0562364698402415,0.0405997598852847,0.0646493499434519,0.0932272397579437,0.0439701877960622,0.1211735351749,0.166987675530285,0.0421576399382814,0.0453258411346564,0.0494546445814089,0.0974931168316331,0.0942228512233157,0.158288750186689,0.112131128587281,0.0244025458818176,0.0845359954188236,0.206206652032636,0.204689742036721,0.0574465344926074,0.0727150669693504,0.114838053957289,0.102296913688321,0.168575632516963,0.0402108325780573,0.0771972553119738,0.070529124439715,0.0322644106993644,0.0555957087325875,0.0607058779025655,0.053577140601841,0.081860161002682,0.0658516992162588,0.155835965670168,0.100729533267605,0.0443674049850173,0.0524269707760445,0.125656691638738,0.0722074916780116,0.0533660838670214,0.139691453006692,0.0580331488790984,0.107456932391472,0.0366522423317196,0.083285507525287,0.0577495036440153,0.0498548569913302,0.0225849913254752,0.0462773406233737,0.137931055624353,0.144166956632182,0.0746000108121759,0.112992318469826
0.224909936502063,0.115368186939605,0.0400757909504001,0.0511618512415253,0.0713045459731843,0.110430098140882,0.0923228012504,0.0370506263220169,0.169208864703194,0.0905723603589505,0.097308303868937,0.0882037821213199,0.059825190624869,0.0524704318940841,0.0676380256960161,0.0434893356548045,0.0572624530237037,0.0831353624301633,0.0624081117162458,0.0300101502682472,0.123911646711581,0.0946991956821153,0.0443706831153931,0.0751358127496258,0.0460100814796681,0.161910300489748,0.0557603336933688,0.0693248238468753,0.0579262247426728,0.242777623029443,0.0780495369417702,0.0565780312600016,0.0405961940233561,0.0547627409084615,0.0853222820004359,0.0547047464171295,0.0416816094973498,0.0343970703115203,0.0926613994849517,0.0501488199010134,0.0490847994780476,0.0598146720630089,0.0829165226362074,0.0843475560070026,0.0817355386948979,0.0637089063537305,0.0466086319286989,0.0498006632615171,0.0442871694554531,0.034841060396402,0.0795293242682521,0.0941928453939383,0.0431943142374046,0.124944385941928,0.129570164867851,0.0414514661381684,0.0412707678663143,0.0394826272216003,0.117254563777996,0.107708970223103,0.144423455119838,0.107502624861243,0.0299868994826212,0.0913263089488107,0.240758149477694,0.214963565043521,0.0624015954363646,0.0712222360616537,0.118031690635919,0.108833819723927,0.192870308962608,0.0479071378339513,0.0979166458808694,0.0632264129943029,0.0405520211536549,0.0692822104863573,0.0560201785031533,0.0552558229768625,0.0988529256838521,0.0628684645849635,0.22403461229063,0.0819966524701616,0.042039135793002,0.0470493410701191,0.117688884034955,0.0747053256482477,0.0566003815282362,0.118137761188562,0.062580917479199,0.115261821244254,0.0346869299492394,0.095930357686985,0.0846712115623353,0.0545737360136527,0.0221730315445971,0.0480990654457824,0.140995302593014,0.116440339705583,0.0936416284635444,0.14783011134509
0.235901405418133,0.120708123730268,0.0357495161988566,0.0448313963704418,0.064843732516014,0.1051381282211,0.0940549110713303,0.0380398849354332,0.14693465992787,0.0927441897669795,0.116440510824933,0.0976923505653211,0.0465694135616365,0.044458600741119,0.0739254813108443,0.0426306647548665,0.0517733806280498,0.082827272286111,0.0628956405449966,0.0417747829887935,0.139025838424696,0.0920869459938232,0.0474560663139131,0.0775442066560268,0.0413196605838896,0.182146420446788,0.061533469359363,0.0700734159517934,0.0676321323106215,0.204555130052785,0.0810796904883373,0.0548949625619102,0.0479454081760989,0.0593857855970683,0.0803771422706157,0.0726238552869087,0.0428893506459848,0.0282043850596642,0.101692855172914,0.0653344022629048,0.0577698250055643,0.0642548280332125,0.0642566150993563,0.0985749946575614,0.0829775535968024,0.0620502328366512,0.0523902032138989,0.0498118336853657,0.0509271214517198,0.0422000482707383,0.0737698023795063,0.0916045893072934,0.0441383620972338,0.136259980512282,0.149754405122406,0.0493906328151616,0.0557189475328953,0.047825175358791,0.0868260495320889,0.115831077142079,0.163676781231828,0.130140779916882,0.0288986267069308,0.0886297110245347,0.2512016316409,0.285663370011641,0.0701168206299342,0.0918849137492273,0.120453716682561,0.100962973463729,0.172295978407843,0.0421879165127364,0.0768903497813184,0.0581812216757915,0.0405524660478336,0.0849559904370991,0.0731786431289543,0.0598466846340087,0.0860501341424946,0.0823584193918447,0.182322218046485,0.0967234704665027,0.0399638901506257,0.0406105310136446,0.149735440562577,0.0921299769936982,0.0718735305538027,0.129798191366734,0.0582510525615513,0.08235939186048,0.0283532064064603,0.110615617530122,0.0962258362696893,0.0554833271864588,0.031077657062165,0.0544690576850785,0.121516652277651,0.123776653442632,0.0858389007381854,0.131938783646289
0.233242745453494,0.121687409942162,0.043427763412641,0.0504697965629851,0.0705867093756754,0.0871221823578732,0.0859697278787063,0.0346631902324385,0.129911672082621,0.0859543195879524,0.116405746758435,0.0977019187397647,0.0601731150044495,0.0567486547203235,0.0654911600093959,0.0342716315868693,0.0600098712837813,0.0765021338442117,0.0633862456796648,0.0341763667001426,0.140005482916455,0.100637993131664,0.0486498989248015,0.0720282897649812,0.0419793597852541,0.155682985196418,0.0525703011842691,0.0735037644730343,0.0586154757539303,0.19727712779373,0.074851017433579,0.057482758189026,0.0420114383468677,0.0558018929900185,0.0825447255463182,0.0570068343573422,0.0448133239752894,0.0354633357516576,0.0941981985857873,0.0580773273269907,0.05989375272379,0.0599121241211315,0.076565499062571,0.0835258718609016,0.0826239784583211,0.0675823281148075,0.065794818568035,0.0427390169379404,0.0616357222416845,0.038739287534104,0.0692686822277122,0.0909940449463719,0.0457709627645356,0.157036165768615,0.187407283665941,0.0433343261895989,0.0414639171103282,0.0422010206253787,0.113633016851689,0.0950868626219618,0.149214800697041,0.117533093596889,0.0252108277206119,0.112240109033229,0.197453410985282,0.287812029025479,0.0763837678036105,0.0769284521631092,0.127524398016229,0.102584556481907,0.172998427755688,0.0504987531032047,0.0913054952691844,0.0726798714199616,0.0429943119531586,0.0646465400287789,0.0636196112918716,0.0559548660586252,0.104735535070894,0.0688896583968103,0.220245169265864,0.0873038230486574,0.0424432164946781,0.0410586500301371,0.162743149920521,0.0757615123482116,0.0674336698867107,0.139090667066644,0.0590804946756915,0.101190077574459,0.0356318454700221,0.102800246197942,0.0738575385926526,0.0549644277746703,0.0242416767375807,0.0562497919585181,0.118436236418664,0.137897006812888,0.084327597221345,0.13045949461279
0.210073312542763,0.113240497643742,0.0374441161963817,0.0494892075963795,0.0704582846703084,0.106725561223317,0.0909246450492401,0.0430070591542221,0.146195481693803,0.0788854127602658,0.112421287675109,0.0932019844494965,0.0552909280724553,0.0524129691397524,0.0689795316826395,0.0377559003961372,0.0563808551347874,0.0821662642357394,0.0607896425851304,0.036338281709602,0.133470061991044,0.0839188505352621,0.0494388512864575,0.0833164002847403,0.0391082429405681,0.159781819568763,0.0606535312007946,0.0703068707140016,0.0632243376385918,0.171727560527897,0.0960617831407457,0.0567896910126864,0.0426641021801247,0.05134232849067,0.0911259145876397,0.0573206571847238,0.0425968439646948,0.026957388062406,0.0843608015419966,0.0643009087450494,0.052114872452872,0.0648594133804624,0.0740966885662794,0.0812271199604217,0.0748987847116147,0.0627514212651254,0.0524214666044935,0.0513416206809912,0.0531615571623186,0.0426227444628946,0.0826806792548059,0.0909637365853853,0.0485852101399892,0.10864699864336,0.144203481671061,0.0451559124841075,0.0485821651381464,0.040357327056417,0.0967901989628956,0.0897148748680904,0.137104264056952,0.11805240543897,0.0263560324507739,0.0763753466480667,0.234926224327189,0.186990015870775,0.0618962452149135,0.0815585718024969,0.114146732491667,0.0941148011965115,0.220926210392569,0.0452029663278567,0.0956281386076286,0.0579013064883843,0.0364243788251433,0.0650719062024478,0.0682411174881747,0.0539130322954222,0.0901491216246896,0.0659298060685616,0.186579844743596,0.110763743675039,0.037548180817026,0.0574503399262604,0.15109861589961,0.0731400503769384,0.0609652605942008,0.125364412601385,0.0596174780165037,0.103622896260639,0.0371501814323951,0.106436622164255,0.0618160142541421,0.0527352169375895,0.0227360419244362,0.0452605051746124,0.151290171351811,0.139899252919356,0.0899341305365704,0.138470132881271
0.26793721668791,0.140943055832923,0.0456978517223016,0.0439719167378576,0.0616835620825707,0.103794437822183,0.0901766382391366,0.0384796367880641,0.14087202203194,0.0862671769481556,0.131954626726288,0.0917509352446473,0.0575796442511882,0.0432214585723828,0.0733367139612307,0.0343465733477056,0.0605630502086277,0.0785542091966796,0.0718325643391468,0.0332816729186848,0.148798619677447,0.0801901548356891,0.0416486072357315,0.0688823147354528,0.0427706434778384,0.175056531257958,0.0634370575838699,0.0624511079889577,0.0598306742080761,0.233659038181511,0.0839856601905884,0.0482204401127139,0.0336519440103657,0.0528473768219138,0.0827004216406918,0.0621297831001253,0.0445932240665211,0.0332170554883306,0.109111926770974,0.0619517840065076,0.0600138496879492,0.0510302891745395,0.0854272597769852,0.0850971343815125,0.0937051890049195,0.0598487513952383,0.0548592419956505,0.0502886909839234,0.0660236644889365,0.0366961524452478,0.0643718794350101,0.0903576917476063,0.0531142016508816,0.161659126667414,0.126643930070469,0.048778680837533,0.047792282865395,0.0430444373902575,0.0913349509245058,0.085898257697208,0.169922323021585,0.117366968345151,0.0236485929978589,0.0959196216620881,0.196007230826388,0.21486426416835,0.0708562745988974,0.0826344186449803,0.124534455917302,0.124103220474118,0.209404630454331,0.0431192412468475,0.103525087110122,0.0715264683823249,0.0402087006563378,0.0680671409160645,0.0696728275559622,0.0673289353763004,0.0935668447178572,0.0783792238619864,0.179590245096994,0.111463220069848,0.0371810115374938,0.040862938489898,0.125407419302751,0.0677712687992094,0.0572132396825382,0.126543457661584,0.0551837597870623,0.10991725585807,0.0349293728328004,0.114906993052242,0.0715486588871387,0.045174825871103,0.0246142084352186,0.0621183925278779,0.116929447933236,0.120458902934549,0.0790259632594413,0.13166058266361
