"subject","v","int","x1","x2","x3","y"
92,1.70515171092165,1,1,0,0.364675096752351,1.97480891115128
92,-6.961514955745,1,1,0,0.364675096752351,1.08075955851114
93,-3.81686521561418,1,0,1,0.9165133972883,1.0955622343911
93,-0.150198548947521,1,0,1,0.9165133972883,1.30407834223503
94,-7.96648429749032,1,1,1,0.620146481459384,0.819485674386191
94,-6.96648429749032,1,1,1,0.620146481459384,0.760065370463213
95,-19.3614630397049,1,1,1,-1.1581274635542,1.82520251650245
95,-13.3614630397049,1,1,1,-1.1581274635542,1.94605140481754
95,-12.3614630397049,1,1,1,-1.1581274635542,1.96445050309043
95,-12.6947963730382,1,1,1,-1.1581274635542,1.86974944536087
95,-15.0281297063716,1,1,1,-1.1581274635542,1.70941871065823
95,-15.0281297063716,1,1,1,-1.1581274635542,1.70941871065823
96,-36.722417968602,1,1,0,-0.605321626784188,1.96945296903089
96,-35.0557513019354,1,1,0,-0.605321626784188,1.9906404031298
97,7.52133923853305,1,0,1,1.18868202888012,1.06884506016329
97,7.85467257186639,1,0,1,1.18868202888012,1.1537760076128
97,4.18800590519972,1,0,1,1.18868202888012,0.804210629558614
98,16.6307089771975,1,1,0,-1.12149891252224,1.9176939610185
98,11.6307089771975,1,1,0,-1.12149891252224,1.69981022710688
99,49.7950691053449,1,0,1,1.20906565398942,1.32922403154387
99,48.4617357720116,1,0,1,1.20906565398942,1.41022878375799
100,-4.67840132244903,1,0,1,-2.8128479823734,1.00353734180564
100,-0.0117346557823732,1,0,1,-2.8128479823734,1.27242147821122
101,4.53474812753739,1,0,1,0.681225747050588,1.45885093445051
101,3.86808146087072,1,0,1,0.681225747050588,1.3971668260536
102,38.368554010797,1,0,1,1.31303166865472,1.99899910807816
102,33.7018873441303,1,0,1,1.31303166865472,1.67952664949381
102,39.7018873441303,1,0,1,1.31303166865472,2.06284740829038
102,39.7018873441303,1,0,1,1.31303166865472,2.06284740829038
103,0.434422714598906,1,0,1,-1.52657459330612,1.28690092449568
103,2.10108938126557,1,0,1,-1.52657459330612,1.17739619842956
104,11.8948117907722,1,0,1,1.63364854846603,0.846283417006252
104,11.8948117907722,1,0,1,1.63364854846603,0.846283417006252
104,6.8948117907722,1,0,1,1.63364854846603,0.854281733280075
104,10.8948117907722,1,0,1,1.63364854846603,1.00107276482908
104,6.22814512410554,1,0,1,1.63364854846603,0.813627369148068
105,4.472545947105,1,0,0,0.0234441581709864,1.53321298868594
105,8.13921261377166,1,0,0,0.0234441581709864,1.69323228722688
105,12.8058792804383,1,0,0,0.0234441581709864,1.72445076460235
105,8.13921261377166,1,0,0,0.0234441581709864,1.69323228722688
105,10.472545947105,1,0,0,0.0234441581709864,1.53763049082411
105,6.80587928043833,1,0,0,0.0234441581709864,1.42571794008686
106,-16.0534118143912,1,0,0,0.996872055606088,1.39525141311283
106,-11.3867451477245,1,0,0,0.996872055606088,1.70881441898923
106,-14.7200784810578,1,0,0,0.996872055606088,1.53525137494489
106,-8.38674514772452,1,0,0,0.996872055606088,1.86756596814641
107,30.3127024777463,1,0,1,1.30657462097939,1.94914902995705
107,25.3127024777463,1,0,1,1.30657462097939,1.81125784429908
107,24.3127024777463,1,0,1,1.30657462097939,1.77547298460858
107,27.9793691444129,1,0,1,1.30657462097939,1.92694109304722
107,23.9793691444129,1,0,1,1.30657462097939,1.78886456973284
108,-17.9139970743627,1,1,0,-0.0644673756286339,0.851889933555348
108,-19.9139970743627,1,1,0,-0.0644673756286339,0.71735077972226
109,-26.7915677994795,1,1,0,0.0962687064993265,2.0209049851333
109,-33.1249011328128,1,1,0,0.0962687064993265,1.79622050321911
109,-35.4582344661462,1,1,0,0.0962687064993265,1.89933751609171
110,4.04458195684925,1,0,0,0.323225299634679,1.58943403149299
110,-0.622084709817412,1,0,0,0.323225299634679,1.49632849745057
111,30.7532966402924,1,0,0,1.93005447902886,1.98588351730617
111,34.4199633069591,1,0,0,1.93005447902886,1.83661342699141
112,-8.85199180706466,1,1,0,0.157979705186809,1.06248646769567
112,-18.5186584737313,1,1,0,0.157979705186809,0.764482072078327
112,-14.8519918070647,1,1,0,0.157979705186809,0.745666627152268
112,-9.85199180706466,1,1,0,0.157979705186809,1.05116791332431
113,-14.7960016428538,1,0,1,-0.744160845056041,1.11311997628108
113,-19.1293349761872,1,0,1,-0.744160845056041,1.10922056135611
113,-21.1293349761872,1,0,1,-0.744160845056041,0.917335305742443
113,-14.1293349761872,1,0,1,-0.744160845056041,1.27112990460477
113,-20.7960016428538,1,0,1,-0.744160845056041,0.988600663738583
114,15.7311676419282,1,0,0,-2.27113948877847,1.03076248226871
114,19.0645009752615,1,0,0,-2.27113948877847,1.1408150563072
115,82.4778008725435,1,1,1,0.362226020436295,1.82191612451582
115,81.8111342058769,1,1,1,0.362226020436295,1.95068944484174
116,-1.16132535697837,1,0,0,-1.14427487680828,1.20026305895457
116,-6.82799202364503,1,0,0,-1.14427487680828,1.29570719146145
116,-0.494658690311705,1,0,0,-1.14427487680828,1.06987118761023
116,1.50534130968829,1,0,0,-1.14427487680828,1.36914291604818
116,-4.82799202364503,1,0,0,-1.14427487680828,1.04830924395512
116,-0.161325356978372,1,0,0,-1.14427487680828,1.24405162768275
117,16.2150009667644,1,1,0,-1.1509368612311,1.62446418301749
117,16.2150009667644,1,1,0,-1.1509368612311,1.62446418301749
117,22.5483343000977,1,1,0,-1.1509368612311,1.79825846988526
118,-15.1905580576482,1,1,0,-0.846839095787659,1.48259013033225
118,-15.5238913909816,1,1,0,-0.846839095787659,1.43213294533125
118,-20.5238913909816,1,1,0,-0.846839095787659,1.03132691144828
118,-16.5238913909816,1,1,0,-0.846839095787659,1.38218235860774
118,-15.1905580576482,1,1,0,-0.846839095787659,1.48259013033225
119,9.44824889055915,1,0,0,0.322413916492649,1.63615857083969
119,11.7815822238925,1,0,0,0.322413916492649,1.81484721562109
119,9.11491555722582,1,0,0,0.322413916492649,1.53776231425018
119,7.11491555722582,1,0,0,0.322413916492649,1.37002675194244
120,-31.5728660870029,1,1,0,0.767255088811276,0.880264310737367
120,-28.2395327536696,1,1,0,0.767255088811276,0.963728650387732
120,-30.9061994203363,1,1,0,0.767255088811276,0.892221761276085
120,-28.5728660870029,1,1,0,0.767255088811276,0.812737166272148
120,-31.9061994203363,1,1,0,0.767255088811276,1.04466858106876
121,16.234920862291,1,0,1,2.46651977227644,1.51146882271644
121,21.234920862291,1,0,1,2.46651977227644,1.78136527294234
122,6.98800638720185,1,0,0,1.09869876248702,1.74932546763902
122,0.654673053868523,1,0,0,1.09869876248702,1.05926839958152
122,5.32133972053518,1,0,0,1.09869876248702,1.44307779851826
123,-5.93048672850516,1,1,1,0.493580078592182,1.41951635117002
123,-6.93048672850516,1,1,1,0.493580078592182,1.19814433783983
123,-6.2638200618385,1,1,1,0.493580078592182,1.40186430059259
124,16.1627938236908,1,0,0,1.3459239571717,1.42488771196129
124,18.1627938236908,1,0,0,1.3459239571717,1.81605463190833
124,21.8294604903575,1,0,0,1.3459239571717,1.83146727864406
124,20.1627938236908,1,0,0,1.3459239571717,1.78995503542526
125,-20.6650985466046,1,0,0,-0.563979994930492,1.16466017397516
125,-12.9984318799379,1,0,0,-0.563979994930492,1.46387724236193
125,-19.6650985466046,1,0,0,-0.563979994930492,1.21830482093379
126,-12.5233838009144,1,1,1,-1.06476049509716,0.903665999644227
126,-13.1900504675811,1,1,1,-1.06476049509716,0.856441034318343
126,-12.5233838009144,1,1,1,-1.06476049509716,0.903665999644227
127,-10.2308696080467,1,1,1,-1.86131544477687,0.939945023744162
127,-8.56420294138003,1,1,1,-1.86131544477687,1.01870340058024
128,-8.51025340910966,1,1,1,-0.503701473855666,1.24716848322228
128,-6.843586742443,1,1,1,-0.503701473855666,1.19958818366788
128,-0.843586742443004,1,1,1,-0.503701473855666,1.53369740723837
128,0.823079924223661,1,1,1,-0.503701473855666,1.922147049859
128,-8.51025340910966,1,1,1,-0.503701473855666,1.24716848322228
128,-2.843586742443,1,1,1,-0.503701473855666,1.74546428863195
129,7.21183070398476,1,0,0,-2.19263803097138,1.00416489751579
129,14.2118307039848,1,0,0,-2.19263803097138,1.19340958082956
129,7.87849737065143,1,0,0,-2.19263803097138,1.10773198203587
130,-3.19089112312809,1,1,0,-0.791596914697673,1.37030685724425
130,-0.857557789794757,1,1,0,-0.791596914697673,1.24442083320356
131,14.3856956814668,1,0,0,-1.10510022255359,1.53633233524762
131,10.7190290148002,1,0,0,-1.10510022255359,1.56896182246259
132,-12.6110866943237,1,0,0,0.112024714102578,1.03697539810652
132,-7.94442002765701,1,0,0,0.112024714102578,1.03299222557602
132,-8.61108669432368,1,0,0,0.112024714102578,1.01517545747224
132,-11.6110866943237,1,0,0,0.112024714102578,0.899215205795562
133,20.3935843029176,1,1,1,0.698947362940904,1.77717826589277
133,23.0602509695843,1,1,1,0.698947362940904,2.03783304684512
133,18.3935843029176,1,1,1,0.698947362940904,1.80554451768205
133,18.726917636251,1,1,1,0.698947362940904,1.88814235925595
133,18.726917636251,1,1,1,0.698947362940904,1.88814235925595
133,16.0602509695843,1,1,1,0.698947362940904,1.64047768521167
134,-20.5319556054575,1,1,0,0.0928753489896268,0.81963216022853
